Id;X;Y;Z
0;1.73205080757e+00;1.73205080757e+00;1.73205080757e+00
1;1.73205080757e+00;1.73205080757e+00;-1.73205080757e+00
2;-1.73205080757e+00;1.73205080757e+00;-1.73205080757e+00
3;-1.73205080757e+00;1.73205080757e+00;1.73205080757e+00
4;1.73205080757e+00;-1.73205080757e+00;1.73205080757e+00
5;1.73205080757e+00;-1.73205080757e+00;-1.73205080757e+00
6;-1.73205080757e+00;-1.73205080757e+00;-1.73205080757e+00
7;-1.73205080757e+00;-1.73205080757e+00;1.73205080757e+00
