Id;X;Y;Z
0;5.7735026919000000e-01;5.7735026919000000e-01;5.7735026919000000e-01
1;-5.7735026919000000e-01;-5.7735026919000000e-01;5.7735026919000000e-01
2;-5.7735026919000000e-01;5.7735026919000000e-01;-5.7735026919000000e-01
3;5.7735026919000000e-01;-5.7735026919000000e-01;-5.7735026919000000e-01
